customer_id,name,gender,join_date,city,loyalty_tier,age
C02093,George Brown,Male,2023-04-09,Phoenix,Bronze,23
C02094,James Johnson,Other,2019-03-20,Houston,Bronze,20
C02095,Melissa Davis,Female,2022-03-03,Los Angeles,Silver,22
C02096,Daniel Williams,Male,2019-12-26,Los Angeles,Gold,31
C02097,Richard Hernandez,Male,2023-02-01,New York,Bronze,53
C02098,Dorothy Jackson,Female,2021-06-01,Los Angeles,Bronze,57
C02099,Joseph Hernandez,Male,2023-03-05,Houston,Bronze,46
C02100,Barbara Smith,Female,2021-06-28,Houston,Silver,26
C02101,Lisa Miller,Female,2020-06-05,Chicago,Platinum,22
C02102,Michael Jones,Male,2020-06-21,Phoenix,Gold,30
C02103,James Wilson,Male,2020-03-20,New York,Gold,57
C02104,Paul Davis,Male,2019-01-26,New York,Gold,44
C02105,Donald Taylor,Male,2020-09-25,Chicago,Gold,19
C02106,Robert Moore,Male,2023-01-05,Phoenix,Silver,29
C02107,Sarah Taylor,Female,2023-01-31,Los Angeles,Silver,53
C02108,Kenneth Johnson,Male,2022-03-23,Chicago,Bronze,38
C02109,Ashley Thomas,Female,2023-05-07,Los Angeles,Gold,60
C02110,Andrew Garcia,Male,2019-11-14,Phoenix,Bronze,63
C02111,Ashley Miller,Female,2022-12-27,Houston,Bronze,30
C02112,Melissa Garcia,Female,2020-11-06,Houston,Platinum,19
C02113,Kenneth Lopez,Male,2020-04-27,Chicago,Silver,31
C02114,Nancy White,Female,2019-11-10,Houston,Gold,22
C02115,David Anderson,Male,2023-09-07,Chicago,Bronze,59
C02116,Amanda Miller,Female,2021-01-29,Chicago,Gold,38
C02117,Emily Moore,Female,2021-04-08,Phoenix,Silver,65
C02118,James White,Male,2022-05-06,Houston,Bronze,39
C02119,Emily Lopez,Female,2023-11-30,Chicago,Gold,63
C02120,Kenneth Moore,Male,2022-10-20,New York,Silver,18
C02121,Patricia Anderson,Female,2022-09-29,Los Angeles,Bronze,33
C02122,Michael Miller,Male,2023-06-26,Phoenix,Platinum,49
C02123,Paul Davis,Male,2023-10-01,Chicago,Platinum,26
C02124,Matthew Thomas,Male,2019-11-03,Los Angeles,Bronze,64
C02125,Patricia Martinez,Female,2020-06-22,New York,Bronze,53
C02126,Dorothy White,Female,2022-12-17,Houston,Silver,46
C02127,Betty Garcia,Female,2022-03-02,Chicago,Silver,33
C02128,John Miller,Male,2019-07-09,Phoenix,Gold,19
C02129,David White,Other,2021-01-04,Chicago,Platinum,54
C02130,David Miller,Male,2019-07-26,Chicago,Bronze,64
C02131,Barbara White,Female,2019-10-18,Phoenix,Bronze,28
C02132,Jessica Martin,Female,2019-03-16,Phoenix,Bronze,35
C02133,Kenneth Hernandez,Male,2020-09-01,Phoenix,Platinum,48
C02134,Michael Jones,Male,2023-04-03,New York,Bronze,43
C02135,Susan Brown,Female,2020-04-16,New York,Bronze,61
C02136,George Williams,Male,2020-03-09,Houston,Bronze,25
C02137,David Johnson,Male,2019-11-21,New York,Bronze,25
C02138,Nancy Jackson,Female,2022-10-19,Phoenix,Bronze,46
C02139,Kenneth Miller,Male,2020-10-27,Los Angeles,Bronze,45
C02140,David Moore,Male,2023-07-24,Houston,Bronze,59
C02141,Lisa Garcia,Female,2019-11-18,Chicago,Bronze,24
C02142,Paul Jones,Male,2023-10-01,New York,Silver,39
C02143,Barbara Lopez,Female,2021-10-11,New York,Platinum,36
C02144,Matthew Taylor,Male,2020-08-24,Houston,Gold,64
C02145,Mary Miller,Female,2019-07-25,Houston,Gold,63
C02146,Melissa Martin,Female,2020-02-03,Phoenix,Gold,19
C02147,Thomas Miller,Male,2022-11-10,New York,Bronze,45
C02148,Lisa Jones,Female,2023-08-04,Chicago,Bronze,31
C02149,William Smith,Male,2019-08-21,New York,Gold,27
C02150,Deborah Garcia,Female,2022-08-05,Houston,Bronze,48
C02151,Deborah Lopez,Female,2021-05-13,Los Angeles,Bronze,21
C02152,Melissa Smith,Female,2019-09-23,Houston,Silver,44
C02153,Michael Anderson,Male,2021-05-24,Los Angeles,Silver,38
C02154,Mary Davis,Female,2020-05-07,Chicago,Gold,62
C02155,George Taylor,Male,2019-07-02,Chicago,Bronze,43
C02156,Lisa Lopez,Female,2022-11-03,Houston,Bronze,22
C02157,Mark Garcia,Male,2021-12-17,Chicago,Bronze,33
C02158,Thomas Moore,Male,2019-11-27,Chicago,Bronze,45
C02159,Michael Jackson,Male,2023-09-21,New York,Bronze,25
C02160,Michael Moore,Male,2022-07-05,New York,Silver,43
C02161,Sandra Jackson,Female,2019-10-07,Chicago,Silver,20
C02162,Matthew Moore,Male,2019-10-30,Phoenix,Gold,24
C02163,Patricia Moore,Female,2019-12-03,Los Angeles,Platinum,23
C02164,Joseph Johnson,Male,2022-06-23,Los Angeles,Silver,47
C02165,Charles Taylor,Male,2019-05-29,Los Angeles,Gold,51
C02166,David Brown,Male,2020-09-11,Chicago,Gold,63
C02167,Matthew Thompson,Male,2023-10-22,Los Angeles,Silver,51
C02168,Steven Smith,Male,2022-08-27,Chicago,Silver,31
C02169,Jessica Lopez,Female,2021-11-02,New York,Bronze,43
C02170,Sandra Thomas,Female,2022-09-27,Los Angeles,Platinum,45
C02171,Joseph Jones,Male,2023-12-23,Los Angeles,Bronze,62
C02172,Anthony Hernandez,Male,2019-06-28,Houston,Platinum,45
C02173,James Williams,Male,2021-10-23,New York,Silver,25
C02174,Michael Martinez,Male,2023-02-17,New York,Silver,20
C02175,Amanda Thompson,Female,2021-03-27,New York,Silver,22
C02176,Nancy Davis,Female,2021-04-17,Phoenix,Silver,60
C02177,George Lopez,Male,2020-06-18,New York,Bronze,50
C02178,Deborah Martin,Female,2021-07-13,New York,Silver,43
C02179,Jennifer Miller,Female,2023-03-12,Phoenix,Silver,47
C02180,Anthony Lopez,Male,2020-01-09,Phoenix,Gold,53
C02181,William Miller,Male,2022-04-01,Chicago,Platinum,49
C02182,Sarah Davis,Female,2023-02-15,Chicago,Silver,32
C02183,Dorothy White,Female,2022-09-19,Los Angeles,Bronze,56
C02184,Ashley Smith,Female,2019-12-20,Chicago,Platinum,22
C02185,William Smith,Male,2022-08-31,Chicago,Gold,31
C02186,Andrew Garcia,Male,2022-12-02,Houston,Gold,24
C02187,James Martinez,Male,2020-05-07,New York,Silver,24
C02188,Deborah White,Female,2019-09-18,Phoenix,Bronze,50
C02189,William Brown,Male,2023-12-22,Phoenix,Silver,23
C02190,Melissa Wilson,Female,2023-07-28,Houston,Silver,60
C02191,Anthony Martinez,Male,2019-08-08,Phoenix,Platinum,37
C02192,Matthew Jackson,Male,2020-01-09,Phoenix,Silver,50
C02193,Betty Moore,Female,2022-09-30,Los Angeles,Platinum,18
C02194,John Hernandez,Male,2019-03-21,Phoenix,Bronze,48
C02195,David Miller,Male,2019-10-19,Chicago,Gold,42
C02196,Robert Garcia,Male,2022-06-06,Phoenix,Bronze,50
C02197,Deborah Hernandez,Female,2021-04-20,Houston,Gold,53
C02198,Steven Johnson,Male,2022-05-03,Phoenix,Silver,35
C02199,Sarah Williams,Female,2020-12-13,New York,Gold,55
C02200,Andrew Davis,Male,2022-08-20,Houston,Bronze,29
C02201,Daniel Thomas,Male,2023-09-15,Houston,Silver,40
C02202,Margaret Garcia,Female,2022-11-30,New York,Silver,36
C02203,Lisa Lopez,Female,2022-08-02,New York,Gold,42
C02204,Sandra Smith,Female,2021-04-02,Houston,Platinum,35
C02205,James Jones,Male,2020-04-16,Houston,Bronze,53
C02206,Matthew White,Male,2020-03-18,Chicago,Bronze,33
C02207,Paul White,Male,2023-08-26,Houston,Bronze,32
C02208,Karen Lopez,Female,2023-07-14,Chicago,Silver,20
C02209,William Jackson,Male,2021-03-14,Houston,Bronze,46
C02210,Jennifer Williams,Female,2022-08-13,Phoenix,Bronze,37
C02211,Joseph Taylor,Male,2019-12-17,New York,Silver,60
C02212,Jessica Hernandez,Female,2020-05-22,Phoenix,Platinum,24
C02213,Daniel Garcia,Male,2022-06-20,Los Angeles,Gold,33
C02214,Linda Thomas,Female,2021-09-24,New York,Silver,39
C02215,Sarah Wilson,Female,2022-01-24,New York,Platinum,49
C02216,John Miller,Male,2019-10-30,Los Angeles,Silver,62
C02217,Robert Martin,Male,2023-10-29,Chicago,Silver,65
C02218,Barbara Martinez,Female,2019-07-22,Houston,Gold,56
C02219,Amanda Thompson,Female,2023-08-26,Phoenix,Silver,64
C02220,Barbara Brown,Female,2022-12-05,New York,Gold,35
C02221,Michael Davis,Male,2022-07-09,New York,Silver,38
C02222,Thomas Thompson,Male,2022-05-10,Phoenix,Silver,45
C02223,Melissa Thomas,Female,2021-02-12,Phoenix,Silver,62
C02224,Margaret White,Female,2021-08-26,Phoenix,Platinum,37
C02225,John Brown,Male,2021-03-22,New York,Platinum,25
C02226,Steven Taylor,Male,2020-07-15,Phoenix,Bronze,33
C02227,Jennifer Martin,Female,2019-05-19,Houston,Bronze,23
C02228,Deborah Thompson,Female,2019-07-12,Houston,Bronze,53
C02229,William Brown,Male,2021-09-03,Houston,Bronze,50
C02230,Anthony Martin,Male,2022-03-02,Phoenix,Silver,18
C02231,William Wilson,Male,2023-11-14,New York,Bronze,51
C02232,Anthony Thomas,Male,2019-05-26,Phoenix,Bronze,61
C02233,Sandra Martin,Female,2023-09-26,Chicago,Silver,44
C02234,James Wilson,Male,2022-09-15,New York,Bronze,38
C02235,Nancy Thompson,Female,2023-03-03,Houston,Gold,19
C02236,Joseph Miller,Male,2021-08-16,Phoenix,Gold,50
C02237,Matthew Martinez,Male,2020-02-11,Phoenix,Bronze,43
C02238,Nancy Wilson,Female,2020-07-26,Houston,Gold,21
C02239,Matthew Davis,Male,2021-11-03,New York,Silver,21
C02240,Susan Brown,Female,2022-08-14,New York,Bronze,29
C02241,Steven Martin,Male,2022-11-05,Los Angeles,Silver,37
C02242,Anthony Smith,Male,2021-09-08,Houston,Silver,24
C02243,Paul Martinez,Male,2019-11-07,New York,Bronze,52
C02244,Amanda Smith,Female,2019-07-06,Phoenix,Bronze,24
C02245,Emily Thompson,Female,2022-05-15,Houston,Silver,26
C02246,Betty Moore,Female,2020-06-21,Los Angeles,Silver,18
C02247,David Hernandez,Male,2022-06-23,Chicago,Gold,22
C02248,Dorothy Martinez,Female,2020-05-26,Los Angeles,Bronze,32
C02249,Kenneth Thomas,Male,2022-08-29,Houston,Bronze,52
C02250,David Taylor,Male,2021-12-24,New York,Platinum,34
C02251,Andrew Davis,Male,2020-02-02,Phoenix,Bronze,50
C02252,Sarah Johnson,Female,2022-01-29,Chicago,Gold,20
C02253,Donald Anderson,Male,2022-02-15,Houston,Bronze,65
C02254,Jessica Jones,Female,2019-08-27,Los Angeles,Bronze,63
C02255,Steven Lopez,Male,2023-07-28,Houston,Silver,64
C02256,Joseph Wilson,Male,2022-05-21,New York,Gold,59
C02257,Andrew Thompson,Male,2019-04-06,Los Angeles,Bronze,42
C02258,Mary Thompson,Female,2023-01-14,Los Angeles,Bronze,21
C02259,Patricia Martinez,Female,2022-04-17,New York,Platinum,39
C02260,Andrew Jackson,Male,2020-12-14,Los Angeles,Bronze,27
C02261,Karen Wilson,Female,2020-12-13,Chicago,Bronze,18
C02262,Margaret Moore,Female,2019-11-19,New York,Silver,48
C02263,Matthew Garcia,Male,2019-07-28,Phoenix,Gold,35
C02264,Mark Johnson,Male,2022-01-21,Chicago,Bronze,52
C02265,Emily Lopez,Female,2022-01-28,Los Angeles,Silver,57
C02266,Daniel Davis,Male,2023-09-13,Los Angeles,Bronze,59
C02267,Paul Jackson,Male,2023-07-26,Phoenix,Silver,60
C02268,Melissa White,Female,2022-04-14,Chicago,Gold,45
C02269,Deborah Johnson,Female,2020-04-26,Phoenix,Gold,37
C02270,Michael Martinez,Male,2020-02-17,Chicago,Gold,46
C02271,Robert Lopez,Male,2020-12-23,Los Angeles,Bronze,52
C02272,Jessica Thompson,Female,2020-06-27,Houston,Bronze,59
C02273,Karen White,Female,2020-05-20,Los Angeles,Silver,24
C02274,Susan Garcia,Other,2023-09-04,Los Angeles,Silver,54
C02275,Michael White,Other,2023-05-26,Los Angeles,Gold,53
C02276,Michael Smith,Male,2020-01-12,Los Angeles,Bronze,29
C02277,Paul Thomas,Male,2019-01-07,Los Angeles,Bronze,47
C02278,Paul Lopez,Male,2019-05-21,Houston,Platinum,60
C02279,Linda Smith,Female,2023-02-02,Phoenix,Gold,53
C02280,Jennifer Wilson,Female,2020-08-11,New York,Bronze,21
C02281,Karen Williams,Female,2021-06-18,Los Angeles,Platinum,55
C02282,Amanda Jones,Female,2023-02-08,Phoenix,Bronze,30
C02283,Michael Johnson,Male,2021-09-09,Chicago,Gold,18
C02284,Margaret Garcia,Female,2019-02-22,Los Angeles,Silver,18
C02285,Melissa Thomas,Female,2021-05-16,Chicago,Platinum,46
C02286,Anthony Hernandez,Male,2019-05-24,New York,Silver,35
C02287,Charles Williams,Male,2022-05-05,New York,Platinum,63
C02288,Mary Moore,Female,2020-11-29,New York,Platinum,52
C02289,Steven Johnson,Male,2021-04-15,Chicago,Gold,51
C02290,Mark Hernandez,Male,2023-10-12,Phoenix,Gold,53
C02291,Kenneth White,Male,2020-03-13,Los Angeles,Bronze,57
C02292,Paul Davis,Male,2022-11-27,Houston,Gold,52
C02293,Melissa Brown,Female,2023-06-04,Houston,Gold,48
C02294,William Taylor,Other,2023-02-16,Phoenix,Gold,19
C02295,Ashley Williams,Female,2022-08-25,Chicago,Bronze,54
C02296,Karen Jones,Female,2019-03-14,Houston,Silver,19
C02297,Paul White,Male,2022-01-18,New York,Silver,53
C02298,Andrew Smith,Male,2021-07-29,Los Angeles,Platinum,54
C02299,Betty Anderson,Female,2019-08-15,Chicago,Gold,50
C02300,Lisa Wilson,Other,2020-01-01,Chicago,Silver,63
C02301,Margaret Lopez,Female,2020-03-04,New York,Silver,29
C02302,Robert Lopez,Male,2023-09-10,New York,Bronze,63
C02303,David Garcia,Male,2020-03-04,Phoenix,Silver,27
C02304,Jennifer Moore,Female,2021-11-04,Phoenix,Silver,21
C02305,Barbara Brown,Female,2022-02-12,Chicago,Bronze,53
C02306,Patricia Anderson,Female,2022-03-04,Chicago,Silver,45
C02307,Matthew Martin,Male,2023-12-01,Phoenix,Bronze,18
C02308,Anthony Davis,Male,2019-06-04,Phoenix,Bronze,63
C02309,Richard Jones,Male,2019-06-14,Chicago,Silver,35
C02310,Emily Lopez,Other,2023-04-13,Houston,Bronze,38
C02311,Paul Garcia,Male,2019-10-04,Chicago,Silver,28
C02312,Sandra Williams,Female,2021-01-16,Chicago,Bronze,42
C02313,Jennifer Johnson,Female,2022-03-05,Phoenix,Bronze,40
C02314,Melissa Taylor,Female,2019-07-03,Phoenix,Bronze,18
C02315,Michael Williams,Male,2022-12-12,Phoenix,Gold,38
C02316,Joseph Moore,Male,2019-05-16,Los Angeles,Gold,21
C02317,Robert Hernandez,Male,2019-05-17,Phoenix,Bronze,55
C02318,Sarah Williams,Female,2019-01-15,Chicago,Platinum,50
C02319,Lisa Davis,Female,2023-10-12,Phoenix,Gold,59
C02320,Melissa Thompson,Female,2023-06-10,Los Angeles,Silver,54
C02321,Deborah Martinez,Female,2022-07-04,Los Angeles,Bronze,35
C02322,Jennifer Lopez,Female,2022-07-08,Houston,Gold,64
C02323,Lisa Thompson,Female,2023-01-13,Phoenix,Bronze,23
C02324,Nancy Johnson,Female,2019-08-08,Los Angeles,Bronze,27
C02325,Susan Williams,Female,2022-06-06,Chicago,Bronze,47
C02326,Paul Davis,Male,2022-01-23,Chicago,Silver,39
C02327,Thomas Thompson,Male,2019-07-07,Los Angeles,Silver,45
C02328,Amanda Davis,Female,2022-10-23,New York,Bronze,63
C02329,Amanda Wilson,Female,2023-08-11,Chicago,Silver,29
C02330,Lisa Thomas,Female,2022-04-03,Chicago,Platinum,26
C02331,Donald Martinez,Male,2021-11-03,Phoenix,Bronze,63
C02332,Matthew Williams,Male,2022-10-26,New York,Silver,41
C02333,James Lopez,Male,2023-10-21,Houston,Bronze,20
C02334,Emily Wilson,Female,2021-10-05,Phoenix,Bronze,64
C02335,Linda Williams,Female,2019-11-13,New York,Gold,24
C02336,Mary Jones,Female,2022-04-20,Houston,Bronze,39
C02337,Patricia Garcia,Female,2022-10-15,Chicago,Silver,28
C02338,Daniel Martinez,Male,2022-02-26,New York,Platinum,62
C02339,Barbara Garcia,Female,2019-01-03,New York,Gold,46
C02340,Patricia Smith,Female,2023-10-25,Chicago,Bronze,28
C02341,Linda Anderson,Female,2019-06-07,Houston,Bronze,31
C02342,Melissa Martinez,Female,2021-12-14,Los Angeles,Platinum,46
C02343,Steven Brown,Male,2022-09-23,Phoenix,Bronze,46
C02344,Patricia Taylor,Female,2022-12-11,Los Angeles,Silver,63
C02345,Jennifer Johnson,Female,2019-03-29,Phoenix,Platinum,18
C02346,James Miller,Male,2020-11-02,Houston,Platinum,62
C02347,John Miller,Male,2021-05-11,Phoenix,Bronze,45
C02348,Andrew Wilson,Male,2021-06-02,New York,Bronze,58
C02349,Nancy Lopez,Female,2020-11-18,Phoenix,Platinum,57
C02350,Karen Taylor,Female,2022-01-20,Los Angeles,Bronze,61
C02351,Robert Johnson,Male,2019-05-22,Phoenix,Bronze,21
C02352,Mary Smith,Female,2023-11-05,Houston,Platinum,43
C02353,Andrew Thomas,Male,2023-08-29,Phoenix,Bronze,63
C02354,Joseph Martin,Male,2019-05-17,Houston,Gold,50
C02355,Jessica Miller,Female,2020-01-25,Chicago,Gold,54
C02356,James Smith,Male,2022-03-10,Chicago,Gold,43
C02357,James Miller,Male,2020-05-03,Houston,Bronze,28
C02358,Margaret Anderson,Female,2019-08-15,Chicago,Silver,34
C02359,Ashley Thompson,Female,2020-07-24,Los Angeles,Bronze,34
C02360,Melissa Jones,Female,2020-08-03,Los Angeles,Silver,32
C02361,John White,Male,2019-10-23,Los Angeles,Bronze,20
C02362,Mary Thompson,Female,2019-05-25,Houston,Bronze,53
C02363,Michael Williams,Male,2021-01-24,Houston,Bronze,42
C02364,James Wilson,Male,2020-02-27,Houston,Silver,61
C02365,Melissa Thompson,Female,2022-11-19,Chicago,Bronze,52
C02366,Robert Garcia,Male,2023-10-24,Houston,Gold,55
C02367,Patricia Davis,Female,2021-08-26,Phoenix,Bronze,33
C02368,Barbara Moore,Female,2020-07-10,Houston,Gold,41
C02369,Ashley Smith,Female,2019-08-30,Chicago,Bronze,62
C02370,Matthew Garcia,Male,2022-10-14,Phoenix,Bronze,32
C02371,David Brown,Male,2020-08-10,Phoenix,Silver,59
C02372,Dorothy Brown,Female,2020-06-15,Phoenix,Bronze,51
C02373,Melissa Brown,Female,2019-01-14,Phoenix,Silver,45
C02374,Amanda Taylor,Female,2023-04-13,New York,Silver,39
C02375,Ashley Martin,Female,2021-08-30,Phoenix,Silver,28
C02376,John Anderson,Male,2023-05-25,New York,Bronze,33
C02377,Margaret Lopez,Female,2020-11-01,Houston,Bronze,27
C02378,Dorothy Martinez,Female,2023-01-30,Phoenix,Gold,39
C02379,Barbara Garcia,Female,2019-10-26,Chicago,Platinum,64
C02380,Richard Lopez,Male,2019-06-17,Houston,Bronze,36
C02381,William Johnson,Male,2020-12-11,Phoenix,Bronze,34
C02382,Richard Jones,Male,2023-02-22,New York,Platinum,65
C02383,Betty White,Female,2019-07-25,Phoenix,Silver,56
C02384,Mary Jones,Female,2020-01-29,Los Angeles,Gold,20
C02385,Charles Davis,Other,2021-05-10,Los Angeles,Platinum,26
C02386,Barbara Brown,Female,2023-03-28,Los Angeles,Bronze,33
C02387,Barbara Jackson,Female,2019-05-09,Chicago,Gold,23
C02388,Anthony Miller,Male,2019-05-27,Houston,Silver,18
C02389,Donald Moore,Male,2020-12-18,New York,Platinum,47
C02390,Andrew Davis,Male,2023-12-22,Chicago,Bronze,26
C02391,Jennifer Hernandez,Female,2020-05-18,New York,Platinum,61
C02392,John Garcia,Male,2022-03-20,New York,Gold,55
C02393,Andrew Martinez,Male,2019-04-01,Phoenix,Bronze,22
C02394,Robert Miller,Male,2020-05-18,Phoenix,Bronze,25
C02395,Anthony Thompson,Male,2023-04-06,Houston,Bronze,41
C02396,Patricia Thomas,Female,2022-05-06,Houston,Silver,32
C02397,Margaret Taylor,Female,2019-09-19,Houston,Silver,41
C02398,Thomas Wilson,Male,2021-06-10,New York,Gold,59
C02399,Richard Wilson,Male,2022-09-02,New York,Bronze,56
C02400,Mary Wilson,Female,2023-10-30,Los Angeles,Silver,59
C02401,David Thomas,Male,2022-11-10,Phoenix,Bronze,26
C02402,Barbara Martinez,Female,2019-12-31,Houston,Bronze,31
C02403,Amanda Anderson,Female,2021-12-03,Houston,Platinum,35
C02404,John Thompson,Male,2023-05-19,Los Angeles,Gold,65
C02405,Sandra Jones,Female,2019-11-01,Houston,Gold,58
C02406,Melissa Thomas,Female,2019-09-20,Los Angeles,Silver,34
C02407,William Wilson,Male,2021-11-18,Los Angeles,Gold,47
C02408,Karen Davis,Female,2019-06-28,Los Angeles,Bronze,33
C02409,Karen Williams,Female,2019-04-18,Chicago,Gold,23
C02410,Mary Taylor,Female,2023-07-02,Chicago,Silver,64
C02411,Anthony White,Male,2022-12-21,Chicago,Gold,61
C02412,Thomas Anderson,Male,2022-11-10,Chicago,Silver,30
C02413,Emily Martinez,Female,2022-09-18,Chicago,Bronze,43
C02414,Jennifer Hernandez,Female,2023-04-12,Houston,Bronze,31
C02415,Matthew Smith,Male,2020-07-04,Chicago,Bronze,52
C02416,Nancy Garcia,Female,2021-08-09,New York,Silver,43
C02417,Anthony Wilson,Male,2022-02-27,Phoenix,Silver,46
C02418,Thomas Jones,Male,2021-01-14,Los Angeles,Bronze,33
C02419,Margaret Brown,Female,2020-01-04,Chicago,Bronze,36
C02420,Amanda Miller,Other,2021-04-02,New York,Silver,33
C02421,Nancy Wilson,Female,2019-12-28,Los Angeles,Bronze,31
C02422,Donald Davis,Male,2022-07-06,New York,Bronze,24
C02423,Paul Taylor,Male,2020-01-14,New York,Silver,28
C02424,Amanda Moore,Female,2019-09-04,Los Angeles,Bronze,23
C02425,Thomas Garcia,Male,2020-04-30,Phoenix,Bronze,45
C02426,Emily Johnson,Female,2021-03-18,Phoenix,Bronze,25
C02427,James Jackson,Male,2020-05-23,Houston,Gold,44
C02428,Ashley Moore,Female,2020-04-03,Chicago,Bronze,46
C02429,Sandra Miller,Female,2022-05-28,Los Angeles,Silver,30
C02430,John Taylor,Male,2021-05-15,Houston,Platinum,27
C02431,Betty Anderson,Female,2019-07-15,Houston,Bronze,59
C02432,Barbara Martin,Female,2019-05-22,Phoenix,Bronze,61
C02433,Nancy Moore,Female,2019-07-24,Los Angeles,Bronze,60
C02434,Joseph White,Male,2019-03-24,Los Angeles,Silver,62
C02435,Dorothy Williams,Female,2020-11-07,New York,Gold,49
C02436,Margaret Lopez,Female,2020-09-08,Los Angeles,Bronze,40
C02437,Susan Smith,Female,2023-05-29,Chicago,Gold,56
C02438,Betty Jones,Female,2023-02-14,Los Angeles,Gold,64
C02439,Jessica Davis,Female,2021-12-30,Chicago,Gold,27
C02440,George Miller,Male,2022-10-07,Los Angeles,Bronze,51
C02441,Emily Davis,Female,2019-01-05,Phoenix,Bronze,40
C02442,Paul Taylor,Male,2022-08-07,Los Angeles,Silver,20
C02443,Donald Johnson,Male,2019-06-02,Houston,Silver,50
C02444,Michael Jackson,Male,2023-03-27,Los Angeles,Gold,28
C02445,Michael Jones,Male,2019-11-03,Los Angeles,Bronze,43
C02446,Andrew Thompson,Male,2023-09-17,New York,Bronze,58
C02447,Sandra Martinez,Female,2023-03-12,Los Angeles,Silver,52
C02448,Ashley Martinez,Female,2023-01-26,Chicago,Bronze,26
C02449,William Jones,Male,2020-11-04,Los Angeles,Platinum,28
C02450,Charles Martinez,Male,2019-11-26,Phoenix,Gold,27
C02451,Susan Garcia,Female,2023-10-25,Chicago,Bronze,64
C02452,George Anderson,Male,2022-03-17,Chicago,Bronze,31
C02453,Emily Davis,Female,2022-04-25,Chicago,Bronze,22
C02454,Emily Martinez,Female,2021-04-23,New York,Bronze,24
C02455,Andrew Wilson,Male,2021-09-06,Los Angeles,Bronze,25
C02456,Robert Davis,Male,2019-02-12,Phoenix,Gold,42
C02457,Charles Thomas,Male,2019-06-28,Los Angeles,Silver,32
C02458,Margaret Williams,Female,2023-01-11,Phoenix,Silver,38
C02459,Sarah White,Female,2019-05-20,Chicago,Bronze,22
C02460,Sandra Martinez,Female,2019-07-29,Los Angeles,Bronze,22
C02461,Sarah Smith,Female,2021-11-29,New York,Bronze,54
C02462,Jessica White,Female,2022-03-14,New York,Silver,38
C02463,Patricia Martin,Female,2022-01-16,Houston,Gold,18
C02464,David Smith,Male,2020-06-08,Los Angeles,Silver,22
C02465,Jennifer Jones,Female,2023-03-22,Phoenix,Bronze,37
C02466,Sandra Lopez,Female,2023-11-11,New York,Bronze,43
C02467,Melissa Jackson,Female,2022-11-11,Houston,Silver,48
C02468,Steven Davis,Male,2022-08-17,Los Angeles,Silver,23
C02469,Barbara Smith,Other,2020-07-29,Phoenix,Bronze,47
C02470,Emily Thompson,Female,2023-07-06,Chicago,Silver,44
C02471,Kenneth Wilson,Male,2020-10-08,Chicago,Platinum,30
C02472,Jessica Smith,Female,2022-04-02,New York,Bronze,50
C02473,Barbara Johnson,Female,2020-07-18,Phoenix,Bronze,28
C02474,Betty Martin,Female,2021-12-29,New York,Gold,42
C02475,Kenneth Martin,Other,2023-10-16,Chicago,Silver,18
C02476,Donald Thomas,Male,2022-07-31,New York,Platinum,37
C02477,Lisa White,Female,2022-09-14,Chicago,Silver,46
C02478,Robert Hernandez,Male,2021-08-19,Phoenix,Gold,30
C02479,Patricia Martinez,Female,2022-08-18,Houston,Silver,39
C02480,Joseph Martin,Male,2021-01-28,New York,Bronze,30
C02481,Melissa Hernandez,Female,2022-04-14,New York,Platinum,57
C02482,Melissa Taylor,Female,2022-10-03,Los Angeles,Bronze,26
C02483,Patricia Taylor,Female,2020-11-23,Phoenix,Bronze,55
C02484,Linda Garcia,Female,2020-07-10,Houston,Bronze,51
C02485,Joseph Williams,Male,2020-10-03,Los Angeles,Silver,38
C02486,Andrew White,Male,2023-06-18,Phoenix,Silver,39
C02487,Mark Davis,Male,2021-05-25,Phoenix,Silver,37
C02488,Lisa Martinez,Female,2021-06-26,Chicago,Gold,22
C02489,Deborah White,Female,2022-05-13,Chicago,Silver,33
C02490,Donald Wilson,Male,2021-03-14,Phoenix,Bronze,32
C02491,Dorothy Thompson,Female,2022-06-27,Phoenix,Bronze,28
C02492,William Lopez,Male,2021-10-16,Los Angeles,Silver,64
C02493,Amanda Jackson,Female,2020-11-09,Houston,Platinum,55
C02494,James White,Male,2020-05-04,Chicago,Bronze,46
C02495,Steven Johnson,Male,2020-06-22,Los Angeles,Bronze,48
C02496,Charles Hernandez,Male,2023-05-31,Chicago,Bronze,41
C02497,William Johnson,Male,2023-12-25,Chicago,Bronze,33
C02498,Charles Thomas,Male,2021-05-14,New York,Silver,22
C02499,Mary Jones,Female,2020-11-25,Los Angeles,Silver,65
C02500,Donald Anderson,Male,2019-12-23,Chicago,Bronze,43
C02501,Melissa Anderson,Female,2022-05-01,Chicago,Bronze,58
C02502,Jennifer White,Female,2023-09-22,Houston,Platinum,57
C02503,Amanda Wilson,Female,2021-03-22,Los Angeles,Gold,30
C02504,Jennifer Williams,Female,2022-05-17,Chicago,Bronze,32
C02505,Lisa Garcia,Female,2019-05-30,Phoenix,Gold,30
C02506,Joseph Miller,Male,2020-02-26,Houston,Bronze,37
C02507,Michael Smith,Male,2021-04-03,Houston,Silver,37
C02508,Margaret Thompson,Female,2023-12-06,Los Angeles,Silver,19
C02509,Barbara White,Female,2021-09-01,New York,Gold,35
C02510,Jennifer Martin,Female,2019-06-05,Houston,Bronze,46
